id,synset1,depth1,sentence1,synset2,depth2,sentence2,specific
7480,Synset('resource.n.03'),1,a man of resource,Synset('skeleton.n.01'),2,the battalion was a mere skeleton of its former self,1
7481,Synset('forefather.n.01'),2,keep the faith of our forefathers,Synset('measure.n.01'),1,the situation called for strong measures,0
7482,Synset('confusion.n.04'),1,the confusion of tongues at the Tower of Babel,Synset('fugitive.n.01'),2,fugitives from the sweatshops,1
7483,Synset('hiding.n.02'),1,he went into hiding,Synset('secretary_of_housing_and_urban_development.n.01'),2,the first Secretary of Housing and Urban Development was Robert C. Weaver who was appointed by Johnson,1
7484,Synset('kernel.n.01'),1,black walnut kernels are difficult to get out of the shell,Synset('orderer.n.02'),2,Aristotle was a great orderer of ideas,1
7485,Synset('entrant.n.03'),2,new entrants to the country must go though immigration procedures,Synset('fatah_revolutionary_council.n.01'),1,in the 1980s the Fatah-RC was considered the most dangerous and murderous Palestinian terror group,0
7486,Synset('difficulty.n.02'),1,serious difficulties were encountered in obtaining a pure reagent,Synset('politics.n.05'),3,unemployment dominated the politics of the inter-war years,1
7487,Synset('pathan.n.01'),4,Pathans are the predominant ethnic group in Afghanistan,Synset('doorway.n.01'),1,he stuck his head in the doorway,0
7488,Synset('misuse.n.01'),1,alcohol abuse,Synset('automation.n.01'),2,automation replaces human workers by machines,1
7489,Synset('rarity.n.02'),1,the tenuity of the upper atmosphere,Synset('predicate.n.01'),2,`Socrates is a man' predicates manhood of Socrates,1
7490,Synset('peanuts.n.01'),1,her salary is peanuts compared to his,Synset('authority.n.03'),2,he is an authority on corporate law,1
7491,Synset('posting.n.02'),1,the posting was made in the cash account,Synset('formulation.n.01'),2,the physician prescribed a commercial preparation of the medicine,1
7492,Synset('cut.n.14'),1,cuts do not bother a good tennis player,Synset('delta.n.01'),2,the Mississippi River delta,1
7493,Synset('leaded_gasoline.n.01'),3,combustion of leaded gasoline released lead into the air where it could cause lead poisoning,Synset('long_time.n.01'),1,we've known each other for ages,0
7494,Synset('marching_music.n.01'),2,Sousa wrote the best marches,Synset('incrimination.n.01'),1,his incrimination was based on my testimony,0
7495,Synset('duress.n.01'),1,confessed under duress,Synset('epikeratophakia.n.01'),2,epikeratophakia gave her a living contact lens,1
7496,Synset('fault.n.04'),2,they built it right over a geological fault,Synset('cup.n.02'),1,he drank a cup of coffee,0
7497,Synset('trouser.n.01'),2,he had a sharp crease in his trousers,Synset('galaxy.n.03'),1,`extragalactic nebula' is a former name for `galaxy',0
7498,Synset('naming.n.01'),1,the part he failed was the naming of state capitals,Synset('remuneration.n.02'),2,adequate remuneration for his work,1
7499,Synset('pursued.n.01'),2,the film jumped back and forth from the pursuer to the pursued,Synset('silence.n.02'),1,he needed silence in order to sleep,0
7500,Synset('importunity.n.01'),1,his importunity left me no alternative but to agree,Synset('duce.n.01'),2,Mussolini was called Il Duce,1
7501,Synset('complacency.n.01'),1,his complacency was absolutely disgusting,Synset('active_placebo.n.01'),2,an active placebo mimics the side effects of the experimental drug,1
7502,Synset('jumping_up_and_down.n.01'),1,the wailing and jumping up and down exhausted him,Synset('corporate_bond.n.01'),2,a corporate bond is a safer investment than common stock in the same company,1
7503,Synset('bidding.n.02'),3,they came at his bidding,Synset('shy.n.01'),1,he gave the ball a shy to the first baseman,0
7504,Synset('space.n.08'),1,the spaces are the notes F-A-C-E,Synset('parole.n.01'),2,he gave his word,1
7505,Synset('bloodshed.n.01'),1,he avenged the bloodshed of his kinsmen,Synset('bus.n.04'),3,the fenders had fallen off that old bus,1
7506,Synset('secretary_of_agriculture.n.01'),2,"the first Secretary of Agriculture was Norman J. Colman, who was appointed by Cleveland",Synset('caution.n.03'),1,he exercised caution in opening the door,0
7507,Synset('collision.n.01'),1,the collision of the particles resulted in an exchange of energy and a change of direction,Synset('perspiration.n.01'),2,sweat poured off his brow,1
7508,Synset('asserter.n.01'),2,a bold asserter,Synset('shakedown.n.02'),1,a shakedown by the police uncovered the drugs,0
7509,Synset('directed_verdict.n.01'),2,there cannot be a directed verdict of guilty in a criminal trial,Synset('specificity.n.01'),1,add a desirable note of specificity to the discussion,0
7510,Synset('memory.n.01'),1,"search as he would, the memory was lost",Synset('exchange.n.03'),2,Adam was promised immortality in exchange for his disobedience,1
7511,Synset('product.n.05'),1,skill is the product of hours of practice,Synset('secretary_of_commerce.n.01'),2,the first Commerce Secretary was William C. Redfield who was appointed by Wilson,1
7512,Synset('spokesperson.n.01'),2,the meeting was attended by spokespersons for all the major organs of government,Synset('smoke.n.02'),1,the fire produced a tower of black smoke that could be seen for miles,0
7513,Synset('appeaser.n.01'),2,An appeaser is one who feeds a crocodile--hoping it will eat him last,Synset('relief.n.02'),1,he enjoyed his relief from responsibility,0
7514,Synset('center.n.07'),1,in most people the speech center is in the left hemisphere,Synset('georgetown.n.02'),4,the city was called Stabroek by the Dutch but was renamed Georgetown by the British in 1812,1
7515,Synset('cow.n.01'),1,`moo-cow' is a child's term,Synset('demon.n.03'),2,he worked like a demon to finish the job on time,1
7516,Synset('limitation.n.02'),1,it is a good plan but it has serious limitations,Synset('formality.n.03'),2,courtroom formality,1
7517,Synset('rock.n.02'),2,that mountain is solid rock,Synset('basis.n.03'),1,the basis of this drink is orange juice,0
7518,Synset('moon.n.02'),1,he made a moon lamp that he used as a night light,Synset('kilogram.n.01'),2,a kilogram is approximately 2.2 pounds,1
7519,Synset('term.n.04'),1,the general term of an algebraic equation of the n-th degree,Synset('turnout.n.06'),2,the turnout for the rally,1
7520,Synset('nominating_speech.n.01'),1,the nomination was brief and to the point,Synset('grinding.n.01'),2,vegetable grindings clogged the drain,1
7521,Synset('province.n.02'),1,it was his province to take care of himself,Synset('electrolyte.n.01'),2,the proper amount and distribution of electrolytes in the body is essential for health,1
7522,Synset('antagonistic_muscle.n.01'),1,the biceps and triceps are antagonistic muscles,Synset('god.n.03'),2,he was a god among men,1
7523,Synset('upholder.n.01'),2,firm upholders of tradition,Synset('raving.n.01'),1,the raving of maniacs,0
7524,Synset('breath.n.02'),1,his sour breath offended her,Synset('caller.n.06'),2,who is the caller of this meeting?,1
7525,Synset('mail.n.04'),1,your mail is on the table,Synset('desperate.n.01'),2,they prey on the hopes of the desperate,1
7526,Synset('rurality.n.01'),2,a place with the rurality of a turnip field,Synset('saskatchewan.n.01'),1,vast fields of wheat grow on Saskatchewan's prairies,0
7527,Synset('aggro.n.01'),1,I skipped it because it was too much aggro,Synset('suggester.n.01'),2,the suggester of this absurd strategy was a fool,1
7528,Synset('hand.n.13'),1,the kangaroo's forearms seem undeveloped but the powerful five-fingered hands are skilled at feinting and clouting,Synset('arterial_blood.n.01'),2,except for the pulmonary artery the arterial blood is rich in oxygen,1
7529,Synset('speculativeness.n.02'),1,her work is highly contentious because of its speculativeness and lack of supporting evidence,Synset('banana_peel.n.01'),2,he slipped on a banana skin and almost fell,1
7530,Synset('wise.n.01'),1,in no wise,Synset('fight.n.02'),2,a fight broke out at the hockey game,1
7531,Synset('cut.n.02'),2,the cut from the accident scene to the hospital seemed too abrupt,Synset('curler.n.01'),1,a woman with her head full of curlers is not a pretty sight,0
7532,Synset('marching_music.n.01'),2,Sousa wrote the best marches,Synset('carefulness.n.02'),1,I admired the carefulness of his work,0
7533,Synset('maroon.n.01'),2,when the tide came in I was a maroon out there,Synset('vagary.n.01'),1,the vagaries of the weather,0
7534,Synset('punching_bag.n.01'),2,he resigned because his boss used him as a punching bag,Synset('stocktake.n.01'),1,the auditor did not attend the stocktake or check the valuations,0
7535,Synset('window.n.04'),2,he could see them through a window in the trees,Synset('profanation.n.01'),1,desecration of the Holy Sabbath,0
7536,Synset('plot.n.03'),1,the characters were well drawn but the plot was banal,Synset('charge.n.07'),2,the teacher led her charges across the street,1
7537,Synset('slot.n.05'),1,he followed the deer's slot over the soft turf to the edge of the trees,Synset('delta.n.01'),2,the Mississippi River delta,1
7538,Synset('softness.n.10'),1,softness is not something permitted of good leaders,Synset('sister.n.02'),2,the Sisters taught her to love God,1
7539,Synset('sarcasm.n.01'),1,he used sarcasm to upset his opponent,Synset('kilogram.n.01'),2,a kilogram is approximately 2.2 pounds,1
7540,Synset('dog.n.03'),2,you lucky dog,Synset('microscope.n.01'),1,the invention of the microscope led to the discovery of the cell,0
7541,Synset('stamp.n.02'),1,more men of his stamp are needed,Synset('boarder.n.02'),4,stand by to repel boarders,1
7542,Synset('secretary_of_the_treasury.n.01'),2,Alexander Hamilton was the first Secretary of the Treasury,Synset('antipode.n.01'),1,quiet: an antipode to focused busyness,0
7543,Synset('movie.n.01'),2,they went to a movie every Saturday night,Synset('bout.n.02'),1,a bout of fever,0
7544,Synset('claim.n.01'),1,his claim asked for damages,Synset('barrel.n.05'),3,a barrel of beer is 31 gallons and a barrel of oil is 42 gallons,1
7545,Synset('repellent.n.03'),1,she knew many repellents to his advances,Synset('organizer.n.01'),2,she was the organizer of the meeting,1
7546,Synset('dominion.n.01'),1,France held undisputed dominion over vast areas of Africa,Synset('policy_maker.n.01'),2,policy makers often make the right decision for the wrong reason,1
7547,Synset('foot.n.11'),1,one foot of the chair was on the carpet,Synset('petitioner.n.01'),2,a suppliant for her favors,1
7548,Synset('outdoors.n.01'),1,he wanted to get outdoors a little,Synset('tie.n.04'),2,he nailed the rafters together with a tie beam,1
7549,Synset('associate.n.01'),2,he had to consult his associate before continuing,Synset('core.n.02'),1,the ball has a titanium core,0
7550,Synset('contretemps.n.01'),2,he tried to smooth over his contretemps with the policeman,Synset('dullness.n.04'),1,there was a dullness in his heart,0
7551,Synset('board.n.01'),1,the board has seven members,Synset('machine.n.02'),2,the boxer was a magnificent fighting machine,1
7552,Synset('induction.n.05'),1,the induction of an anesthetic state,Synset('antipope.n.01'),4,the antipopes resided in Avignon during the Great Schism,1
7553,Synset('outskirt.n.01'),1,they built a factory on the outskirts of the city,Synset('dribbler.n.02'),2,that baby is a dribbler; he needs a bib,1
7554,Synset('mercy.n.04'),1,it was a mercy we got out alive,Synset('brainstorming.n.01'),2,we had an intense brainstorming session today,1
7555,Synset('domestic_terrorism.n.01'),2,the 1995 bombing of a federal building in Oklahoma City was an instance of domestic terrorism,Synset('freshness.n.01'),1,she loved the freshness of newly baked bread,0
7556,Synset('duct_tape.n.01'),1,duct tape holds the world together,Synset('costume.n.01'),2,he won the prize for best costume,1
7557,Synset('hajji.n.01'),4,"to American soldiers, the hajji are the alien people from whom the enemy emerges",Synset('nature.n.03'),1,they tried to preserve nature as they found it,0
7558,Synset('brother.n.02'),2,none of his brothers would betray him,Synset('play.n.03'),1,the coach drew up the plays for her team,0
7559,Synset('section.n.01'),2,he always turns first to the business section,Synset('street.n.04'),1,he worked both sides of the street,0
7560,Synset('weapon.n.01'),1,he was licensed to carry a weapon,Synset('swimmer.n.01'),2,he was an Olympic swimmer,1
7561,Synset('defense.n.09'),1,he joined the defense against invasion,Synset('ambassador.n.02'),2,an ambassador of good will,1
7562,Synset('exchange.n.08'),2,he earns his living from the interchange of currency,Synset('fellow.n.06'),4,"Say, fellow, what are you doing?",1
7563,Synset('nonstop_flight.n.01'),1,how many nonstops are there to Dallas?,Synset('association.n.02'),2,you cannot be convicted of criminal guilt by association,1
