id,synset1,depth1,sentence1,synset2,depth2,sentence2,specific
13759,Synset('transmit.v.04'),2,transmit a message,Synset('send.v.02'),3,He had sent the dispatches downtown to the proper people and had slept,1
13760,Synset('keep.v.03'),2,Can I keep my old stuffed animals?,Synset('unionize.v.01'),7,We don't allow people to come into our plant and try to unionize the workers,1
13761,Synset('profess.v.06'),7,she professed herself as a nun,Synset('take_the_veil.v.01'),8,The young woman took the veil after her fiance died,1
13762,Synset('emit.v.02'),1,The ozone layer blocks some harmful rays which the sun emits,Synset('shoot.v.10'),2,The dragon shot fumes and flames out of its mouth,1
13763,Synset('prize.v.01'),5,I prize these old photographs,Synset('do_justice.v.02'),6,The diners did the food and wine justice,1
13764,Synset('instill.v.01'),3,Her presence instilled faith into the children,Synset('breathe.v.03'),4,He breathed new life into the old house,1
13765,Synset('measure.v.03'),2,This table surfaces measures 20inches by 36 inches,Synset('last.v.01'),3,The bad weather lasted for three days,1
13766,Synset('apply.v.03'),6,He applied for a leave of absence,Synset('put_in.v.05'),7,We put in a grant to the NSF,1
13767,Synset('reflect.v.07'),7,The mess in his dorm room reflects on the student,Synset('mirror.v.02'),8,The plane crash in Milan mirrored the attack in the World Trade Center,1
13768,Synset('correspond.v.03'),1,My Russian pen pal and I have been corresponding for several years,Synset('write.v.04'),2,"Write her soon, please!",1
13769,Synset('give_voice.v.01'),9,He formulated his concerns to the board of trustees,Synset('frame.v.04'),10,I wouldn't put it that way,1
13770,Synset('enliven.v.02'),4,let's liven up this room a bit,Synset('jazz_up.v.01'),5,juice up a party,1
13771,Synset('tease.v.02'),5,The children teased the new teacher,Synset('jeer.v.01'),6,The crowd jeered at the speaker,1
13772,Synset('inflate.v.01'),3,The charges were inflated,Synset('puff_up.v.01'),4,The estimates were puffed up,1
13773,Synset('tune.v.01'),3,tune the engine,Synset('fine-tune.v.02'),4,fine-tune the engine,1
13774,Synset('ring.v.03'),2,Ring the bells,Synset('toll.v.01'),3,For whom the bell tolls,1
13775,Synset('sterilize.v.02'),3,"in some countries, people with genetically transmissible disabilites are sterilized",Synset('geld.v.01'),5,the vet gelded the young horse,1
13776,Synset('wait.v.02'),2,the scientists held off announcing their results until they repeated the experiment,Synset('hesitate.v.02'),4,The speaker paused,1
13777,Synset('pot.v.01'),5,He potted the palm,Synset('repot.v.01'),6,The plant had grown and had to be repotted,1
13778,Synset('discard.v.01'),2,Put away your worries,Synset('forfeit.v.01'),4,you've forfeited your right to name your successor,1
13779,Synset('create.v.05'),2,create a poem,Synset('do.v.08'),3,Do my room in blue,1
13780,Synset('delay.v.02'),3,Don't delay your application to graduate school or else it won't be considered,Synset('scruple.v.01'),5,The man scrupled to perjure himself,1
13781,Synset('season.v.01'),1,Season the chicken breast after roasting it,Synset('ginger.v.01'),3,ginger the soup,1
13782,Synset('walk.v.02'),3,I'll walk you to your car,Synset('trot.v.03'),4,She trotted the horse home,1
13783,Synset('tint.v.01'),3,her greying hair was tinged blond,Synset('henna.v.01'),4,She hennas her hair every month,1
13784,Synset('decrease.v.02'),2,He decreased his staff,Synset('syncopate.v.01'),5,syncopate a word,1
13785,Synset('discourse.v.01'),9,The author talks about the different aspects of this question,Synset('talk_shop.v.01'),10,"As soon as they met, the linguists started to talk shop",1
13786,Synset('head.v.07'),3,The list was headed by the name of the president,Synset('crown.v.03'),4,A weather vane crowns the building,1
13787,Synset('confront.v.02'),3,You must confront your problems,Synset('undertake.v.02'),4,I'll tackle this difficult task,1
13788,Synset('reserve.v.01'),5,they held back their applause in anticipation,Synset('devote.v.03'),6,this land was devoted to mining,1
13789,Synset('refer.v.02'),1,There were lots of questions referring to her talk,Synset('apply.v.02'),2,The same laws apply to you!,1
13790,Synset('reinforce.v.01'),3,he reinforced the concrete,Synset('mine.v.02'),4,The Vietnamese mined Cambodia,1
13791,Synset('collapse.v.05'),1,The ice broke the pipe,Synset('pop.v.12'),2,The child popped the balloon,1
13792,Synset('force.v.06'),4,She rammed her mind into focus,Synset('toe.v.02'),5,toe a nail,1
13793,Synset('affect.v.02'),2,the medicine affects my heart rate,Synset('sedate.v.01'),3,The patient must be sedated before the operation,1
13794,Synset('frequent.v.02'),3,She haunts the ballet,Synset('hang_out.v.01'),4,She hangs out at the corner cafe,1
13795,Synset('write.v.08'),6,boot-up instructions are written on the hard disk,Synset('overwrite.v.01'),7,overwrite that file,1
13796,Synset('tumble.v.01'),3,The tower of the World Trade Center tumbled after the plane hit it,Synset('keel_over.v.01'),4,the man had a heart attack and keeled over,1
13797,Synset('confirm.v.01'),1,his story confirmed my doubts,Synset('source.v.02'),3,The writer carefully sourced her report,1
13798,Synset('invade.v.01'),3,"Hitler invaded Poland on September 1, 1939",Synset('infest.v.01'),4,the roaches infested our kitchen,1
13799,Synset('bruise.v.01'),5,I bruised my knee,Synset('jam.v.03'),6,jam a toe,1
13800,Synset('purify.v.01'),3,purify the water,Synset('refine.v.04'),4,refine sugar,1
13801,Synset('escalate.v.01'),3,The Allies escalated the bombing,Synset('redouble.v.01'),4,The enemy redoubled their screaming on the radio,1
13802,Synset('farm.v.01'),2,My son is farming in California,Synset('ranch.v.01'),3,Her husband is ranching in Arizona,1
13803,Synset('row.v.01'),5,row the boat across the lake,Synset('scull.v.01'),6,scull the boat,1
13804,Synset('connect.v.01'),1,Can you connect the two loudspeakers?,Synset('put_through.v.02'),2,the operator put a call through to Rio,1
13805,Synset('open.v.01'),1,Mary opened the car door,Synset('uncork.v.02'),2,uncork the French wine,1
13806,Synset('overlay.v.01'),1,cover the meat with a lot of gravy,Synset('splash.v.04'),2,The mountain was splashed with snow,1
13807,Synset('invite.v.06'),6,We invited the neighbors in for a cup of coffee,Synset('call_in.v.01'),7,The nurse called in the next patient,1
13808,Synset('knit.v.01'),3,knit a scarf,Synset('rib.v.01'),4,A ribbed sweater,1
13809,Synset('skate.v.01'),3,The Dutch often skate along the canals in winter,Synset('rollerblade.v.01'),4,you'd better wear a helmet and knee protectors when you Rollerblade!,1
13810,Synset('blow.v.14'),2,The wind blew the leaves around in the yard,Synset('whiff.v.02'),3,The gust of air whiffed away the clouds,1
13811,Synset('believe.v.01'),4,I believed his report,Synset('count.v.08'),6,you can count on me to help you any time,1
13812,Synset('head.v.07'),3,The list was headed by the name of the president,Synset('pinnacle.v.01'),5,pinnacle a pediment,1
13813,Synset('abolish.v.01'),1,Slavery was abolished in the mid-19th century in America and in Russia,Synset('cashier.v.01'),2,cashier the literal sense of this word,1
13814,Synset('knock.v.06'),5,The paper criticized the new movie,Synset('call_on_the_carpet.v.01'),6,The mother scolded the child for entering a stranger's car,1
13815,Synset('play.v.01'),2,We played hockey all afternoon,Synset('catch.v.27'),3,Who is catching?,1
13816,Synset('rein.v.03'),2,He reined in his horses in front of the post office,Synset('pull.v.11'),3,pull a horse,1
13817,Synset('bind.v.07'),2,bind the books in leather,Synset('rebind.v.01'),3,The tattered old book is valuable and we need to rebind it,1
13818,Synset('accompany.v.02'),2,The nurse accompanied the old lady everywhere,Synset('tag_along.v.01'),3,my younger brother often tagged along when I went out with my friends,1
13819,Synset('cope.v.01'),2,We got by on just a gallon of gas,Synset('meet.v.06'),3,meet a need,1
13820,Synset('identify.v.06'),3,He identified his brother as one of the fugitives,Synset('confuse.v.01'),5,you are confusing me with the other candidate,1
13821,Synset('operate_on.v.01'),2,The doctors operated on the patient but failed to save his life,Synset('vasectomize.v.01'),4,many men choose to be vasectomized as a form of safe birth control,1
13822,Synset('classify.v.01'),4,How would you classify these pottery shards--are they prehistoric?,Synset('count.v.05'),5,The academy counts several Nobel Prize winners among its members,1
13823,Synset('communicate.v.02'),3,He communicated his anxieties to the psychiatrist,Synset('read.v.03'),5,The King will read the proclamation at noon,1
13824,Synset('implant.v.01'),4,He planted a knee in the back of his opponent,Synset('pot.v.01'),5,He potted the palm,1
13825,Synset('hide.v.02'),1,Probably his horse would be close to where he was hiding,Synset('stow_away.v.01'),2,The illegal immigrants stowed away on board the freighter,1
13826,Synset('yaw.v.02'),4,the yawing motion of the ship,Synset('hunt.v.04'),5,the plane's nose yawed,1
13827,Synset('shlep.v.02'),4,Can you shlep this bag of potatoes upstairs?,Synset('tug.v.03'),6,The tugboat tugged the freighter into the harbor,1
13828,Synset('travel.v.01'),1,How fast does your new car go?,Synset('hare.v.01'),4,He hared down the hill,1
13829,Synset('press.v.01'),2,He pressed down on the boards,Synset('push.v.05'),3,she pushed against the wall with all her strength,1
13830,Synset('provoke.v.02'),3,Her behavior provoked a quarrel between the couple,Synset('pick.v.04'),4,pick a fight or a quarrel,1
13831,Synset('admit.v.02'),5,We cannot admit non-members into our club building,Synset('readmit.v.01'),6,The refugee was readmitted into his home country,1
13832,Synset('pronounce.v.02'),4,They labeled him unfit to work here,Synset('disbar.v.01'),6,The corrupt lawyer was disbarred,1
13833,Synset('identify.v.06'),3,He identified his brother as one of the fugitives,Synset('taste.v.05'),4,We tasted wines last night,1
13834,Synset('stop.v.04'),5,we stopped at Aunt Mary's house,Synset('call.v.13'),6,The ship will call in Honolulu tomorrow,1
13835,Synset('humble.v.01'),2,This experience will humble him,Synset('efface.v.02'),3,efface oneself,1
13836,Synset('delight.v.02'),1,he delights in his granddaughter,Synset('wallow.v.05'),2,wallow in your success!,1
13837,Synset('propel.v.01'),2,Steam propels this ship,Synset('drive.v.09'),4,drive the ball far out into the field,1
13838,Synset('restrict.v.01'),4,curtail drinking in school,Synset('stun.v.01'),6,stun fish,1
13839,Synset('action.v.01'),10,He was warned that the district attorney would process him,Synset('expedite.v.02'),11,I will try to expedite the matter,1
13840,Synset('action.v.01'),10,He was warned that the district attorney would process him,Synset('expedite.v.02'),11,I will try to expedite the matter,1
13841,Synset('applaud.v.02'),5,I applaud your efforts,Synset('acclaim.v.01'),6,The critics hailed the young pianist as a new Rubinstein,1
13842,Synset('miss.v.03'),2,I missed the concert,Synset('bunk_off.v.01'),4,The boy often plays hooky,1
13843,Synset('revise.v.01'),6,revise a thesis,Synset('amend.v.01'),7,amend the document,1
13844,Synset('deliver.v.09'),2,deliver an attack,Synset('land.v.05'),3,He landed several blows on his opponent's head,1
13845,Synset('devitalize.v.01'),3,The recession devitalized the economy,Synset('eviscerate.v.04'),4,the compromise among the parties eviscerated the bill that had been proposed,1
13846,Synset('hang.v.06'),2,This worry hangs on my mind,Synset('overshadow.v.01'),4,the tragedy overshadowed the couple's happiness,1
13847,Synset('film.v.01'),5,take a scene,Synset('reshoot.v.01'),6,We had to reshoot that scene 24 times,1
13848,Synset('approach.v.04'),3,Winter is approaching,Synset('get_on.v.04'),4,It is getting on midnight--let's all go to bed!,1
13849,Synset('interrupt.v.04'),3,She interrupted her pregnancy,Synset('cut_short.v.01'),4,We had to cut short our vacation,1
13850,Synset('ship.v.05'),3,ship the cargo in the hold of the vessel,Synset('reship.v.01'),4,reship the cargo,1
13851,Synset('share.v.01'),5,Our children share a love of music,Synset('osculate.v.02'),6,one curve osculates the other,1
13852,Synset('pause.v.02'),5,We pause for station identification,Synset('take_ten.v.01'),6,The players took ten during the long rehearsal,1
13853,Synset('bite.v.01'),4,Gunny invariably tried to bite her,Synset('nibble.v.01'),5,She nibbled on her cracker,1
13854,Synset('embrace.v.02'),4,"Hug me, please",Synset('interlock.v.03'),5,They were locked in embrace,1
13855,Synset('sound.v.06'),1,sound the bell,Synset('strum.v.01'),2,strum a guitar,1
13856,Synset('remember.v.02'),1,Remember the Alamo,Synset('retain.v.04'),2,I cannot retain so much information,1
13857,Synset('indicate.v.02'),5,I showed the customer the glove section,Synset('point.v.12'),6,the dog pointed the dead duck,1
13858,Synset('overlap.v.02'),3,The roofs of the houses overlap in this crowded city,Synset('imbricate.v.02'),4,The roof tiles imbricate,1
13859,Synset('relieve.v.01'),3,This pill will relieve your headaches,Synset('soothe.v.02'),4,the medicine soothes the pain of the inflammation,1
13860,Synset('act.v.04'),3,She acts as the chair,Synset('criticize.v.02'),4,"Those who criticize others often are not perfect, either",1
13861,Synset('introduce.v.05'),3,introduce a rule,Synset('interpose.v.02'),4,God interposed death,1
13862,Synset('hurt.v.05'),3,She hurt me when she did not include me among her guests,Synset('sting.v.05'),4,His remark stung her,1
13863,Synset('strengthen.v.02'),2,His body strengthened,Synset('proof.v.05'),3,proof the materials against shrinking in the dryer,1
13864,Synset('harden.v.02'),2,The cold hardened the butter,Synset('callus.v.01'),3,The long march had callused his feet,1
13865,Synset('stock.v.06'),4,stock the larder with meat,Synset('plant.v.04'),5,plant fish,1
13866,Synset('bathe.v.03'),6,The child should bathe every day,Synset('foment.v.02'),7,His legs should be fomented,1
13867,Synset('drop.v.03'),5,Stock prices dropped,Synset('tumble.v.08'),6,Prices tumbled after the devaluation of the currency,1
13868,Synset('cut.v.17'),2,cut from one scene to another,Synset('cut_away.v.01'),3,`cut away now!' the director shouted,1
